258317.0,0.01,-0.08,-1.0,0.003338,-0.173733,0.983914,-0.041452
258327.0,0.0,-0.08,-0.99,0.003334,-0.173741,0.983917,-0.041361
258336.0,0.01,-0.08,-1.01,0.003336,-0.173743,0.98392,-0.041275
258347.0,0.01,-0.09,-1.0,0.003334,-0.173737,0.983922,-0.041258
258357.0,0.01,-0.08,-1.01,0.003329,-0.173749,0.983919,-0.041265
258367.0,0.01,-0.09,-0.99,0.003319,-0.173742,0.983919,-0.041306
258376.0,0.01,-0.08,-1.0,0.003321,-0.173738,0.983916,-0.041385
258386.0,-0.0,-0.08,-0.99,0.003324,-0.173736,0.983913,-0.041477
258397.0,0.01,-0.07,-1.0,0.003315,-0.173732,0.983914,-0.041458
258406.0,0.0,-0.08,-0.98,0.003307,-0.173727,0.98392,-0.041347
258416.0,0.0,-0.08,-1.0,0.003284,-0.173721,0.983928,-0.041175
258427.0,0.0,-0.07,-0.99,0.003272,-0.173722,0.983936,-0.040984
258437.0,0.01,-0.08,-1.0,0.00326,-0.173721,0.983942,-0.040843
258446.0,0.01,-0.08,-1.0,0.003251,-0.173728,0.983942,-0.040817
258457.0,0.01,-0.08,-1.0,0.003256,-0.173744,0.983933,-0.040967
258466.0,0.01,-0.09,-1.0,0.003282,-0.173752,0.98392,-0.041246
258476.0,0.01,-0.09,-0.99,0.003312,-0.173767,0.983904,-0.04156
258487.0,0.01,-0.08,-0.99,0.00333,-0.173772,0.983892,-0.041807
258496.0,0.01,-0.08,-0.99,0.003333,-0.173768,0.983887,-0.041943
258507.0,-0.0,-0.09,-0.99,0.003337,-0.173754,0.983891,-0.041917
258517.0,0.01,-0.08,-0.99,0.003326,-0.173744,0.9839,-0.041748
258526.0,0.01,-0.07,-0.99,0.003295,-0.173734,0.983913,-0.041486
258537.0,0.01,-0.08,-1.01,0.003268,-0.17373,0.983924,-0.041231
258547.0,0.01,-0.08,-1.0,0.00325,-0.17372,0.983933,-0.04106
258556.0,0.01,-0.07,-1.02,0.003249,-0.173717,0.983937,-0.040993
258566.0,0.0,-0.08,-0.99,0.003246,-0.173728,0.983933,-0.041033
258577.0,0.01,-0.08,-0.98,0.00326,-0.173739,0.983926,-0.041156
258586.0,-0.0,-0.08,-0.99,0.003267,-0.173753,0.983917,-0.04132
258597.0,0.01,-0.09,-0.98,0.003289,-0.173759,0.98391,-0.041461
258607.0,0.01,-0.1,-1.0,0.0033,-0.17376,0.983906,-0.041533
258617.0,0.01,-0.09,-1.0,0.003301,-0.173757,0.983907,-0.04153
258626.0,0.01,-0.09,-1.0,0.003302,-0.173751,0.983911,-0.041469
258636.0,0.01,-0.09,-0.99,0.0033,-0.173743,0.983916,-0.041372
258647.0,0.0,-0.09,-0.98,0.003292,-0.173737,0.983921,-0.041274
258656.0,0.0,-0.08,-1.0,0.003286,-0.173734,0.983925,-0.04119
258666.0,0.01,-0.08,-0.99,0.003281,-0.173734,0.983928,-0.041134
258677.0,0.01,-0.08,-1.0,0.003281,-0.173733,0.983929,-0.041108
258687.0,0.01,-0.07,-0.99,0.003287,-0.173748,0.983926,-0.041118
258696.0,0.0,-0.07,-1.0,0.00329,-0.173754,0.983923,-0.041166
258707.0,0.01,-0.09,-1.01,0.003302,-0.173768,0.983916,-0.041271
258717.0,0.0,-0.09,-1.01,0.003313,-0.173782,0.983906,-0.041439
258726.0,0.0,-0.08,-0.99,0.003337,-0.17379,0.983896,-0.041653
258737.0,0.01,-0.09,-1.0,0.003363,-0.173787,0.983887,-0.041874
258747.0,0.01,-0.08,-1.0,0.003381,-0.17378,0.983882,-0.042025
258756.0,0.01,-0.08,-0.99,0.003384,-0.173774,0.983883,-0.042024
258767.0,0.02,-0.07,-1.0,0.003372,-0.173759,0.983894,-0.041832
258777.0,0.01,-0.08,-1.0,0.003342,-0.173742,0.983911,-0.041498
258786.0,0.01,-0.08,-1.01,0.003308,-0.173731,0.983928,-0.041136
258797.0,0.01,-0.07,-0.99,0.003272,-0.173727,0.983942,-0.040809
258807.0,0.0,-0.09,-1.0,0.003257,-0.17373,0.983948,-0.040659
258816.0,-0.0,-0.09,-0.99,0.003271,-0.173741,0.983943,-0.040737
258827.0,0.02,-0.08,-0.99,0.003307,-0.173754,0.983929,-0.041024
258837.0,0.01,-0.09,-1.0,0.003334,-0.173777,0.98391,-0.041381
258846.0,0.0,-0.09,-0.98,0.003365,-0.173793,0.983895,-0.041657
258857.0,0.0,-0.09,-0.97,0.003381,-0.173796,0.98389,-0.041766
258867.0,0.01,-0.09,-0.99,0.003375,-0.173795,0.983893,-0.041699
258877.0,0.0,-0.08,-0.99,0.003358,-0.173786,0.983904,-0.041466
258886.0,0.01,-0.08,-1.0,0.003338,-0.173776,0.983919,-0.041159
258897.0,-0.0,-0.08,-1.01,0.003313,-0.173764,0.983931,-0.040925
258906.0,0.02,-0.07,-1.0,0.003319,-0.173761,0.983934,-0.040873
258916.0,-0.0,-0.07,-1.0,0.003333,-0.173764,0.983927,-0.04102
258927.0,0.01,-0.07,-0.99,0.003367,-0.173769,0.983914,-0.041312
258937.0,0.0,-0.09,-0.98,0.003396,-0.173784,0.983896,-0.041665
258946.0,0.01,-0.08,-0.99,0.003426,-0.173799,0.98388,-0.041989
258957.0,0.0,-0.09,-0.99,0.00344,-0.173807,0.98387,-0.042186
258967.0,0.01,-0.09,-0.99,0.003447,-0.173808,0.983869,-0.042209
258976.0,0.01,-0.09,-0.98,0.003434,-0.173805,0.983874,-0.042089
258987.0,0.01,-0.1,-1.0,0.003417,-0.173798,0.983885,-0.041878
258997.0,0.01,-0.08,-0.99,0.003394,-0.173788,0.983898,-0.041612
259006.0,0.01,-0.08,-1.01,0.003362,-0.173771,0.983914,-0.041309
259017.0,0.01,-0.08,-1.0,0.003327,-0.173764,0.983927,-0.04102
259027.0,0.01,-0.08,-1.01,0.003299,-0.173757,0.983939,-0.040776
259036.0,0.01,-0.08,-1.0,0.003285,-0.17376,0.983944,-0.040633
259047.0,0.01,-0.08,-1.01,0.003274,-0.173772,0.983943,-0.040602
259057.0,-0.0,-0.08,-1.0,0.003285,-0.173775,0.983939,-0.040696
259067.0,0.02,-0.08,-0.99,0.003309,-0.173793,0.983925,-0.040939
259077.0,0.01,-0.09,-1.01,0.003332,-0.173813,0.983907,-0.041291
259087.0,0.01,-0.08,-0.99,0.003361,-0.17382,0.98389,-0.041668
259097.0,0.01,-0.09,-0.99,0.003393,-0.173827,0.983875,-0.041974
259107.0,0.0,-0.09,-1.0,0.003417,-0.173828,0.983867,-0.042159
259117.0,0.01,-0.07,-0.99,0.003423,-0.173829,0.983866,-0.042185
259127.0,0.02,-0.08,-0.99,0.003411,-0.173819,0.983873,-0.042071
259137.0,0.01,-0.08,-0.99,0.003391,-0.173804,0.983885,-0.041856
259147.0,0.01,-0.07,-1.0,0.003343,-0.173796,0.983898,-0.041567
259157.0,0.01,-0.08,-0.99,0.003221,-0.173823,0.983895,-0.041539
259167.0,0.0,-0.07,-0.99,0.003201,-0.173848,0.983861,-0.042236
259177.0,0.01,-0.09,-0.99,0.003207,-0.173883,0.983798,-0.043549
259187.0,0.02,-0.09,-0.99,0.003235,-0.173959,0.98376,-0.044097
259197.0,0.02,-0.08,-1.0,0.003195,-0.17399,0.983733,-0.04457
259206.0,0.02,-0.09,-1.01,0.003259,-0.174032,0.9837,-0.045124
259217.0,-0.0,-0.09,-1.0,0.003313,-0.17405,0.983668,-0.045758
259227.0,0.0,-0.09,-1.02,0.003315,-0.174086,0.983656,-0.045878
259237.0,0.01,-0.1,-1.01,0.003353,-0.174107,0.98363,-0.046345
259247.0,0.0,-0.1,-1.01,0.003428,-0.174125,0.983584,-0.047234
259256.0,0.01,-0.1,-0.99,0.003525,-0.174139,0.983528,-0.048333
259267.0,0.0,-0.09,-1.0,0.003616,-0.174146,0.983477,-0.049332
259277.0,0.01,-0.1,-0.98,0.003686,-0.174157,0.983443,-0.049953
259287.0,0.01,-0.08,-0.99,0.003752,-0.17416,0.983428,-0.050241
259297.0,0.02,-0.1,-0.99,0.003754,-0.174175,0.983425,-0.050238
259307.0,0.02,-0.09,-1.01,0.00374,-0.174193,0.983434,-0.050002
259317.0,0.01,-0.1,-1.0,0.003744,-0.174196,0.983454,-0.049593
259327.0,0.01,-0.1,-1.0,0.003747,-0.174195,0.983475,-0.049179
259337.0,0.02,-0.11,-1.02,0.003766,-0.174202,0.983495,-0.048756
259347.0,-0.0,-0.1,-1.01,0.003759,-0.174199,0.983505,-0.048561
259357.0,-0.0,-0.1,-1.0,0.003796,-0.174204,0.983502,-0.0486
259367.0,0.02,-0.07,-1.0,0.003892,-0.174201,0.983478,-0.049095
259377.0,0.01,-0.11,-0.98,0.003984,-0.174201,0.983453,-0.049577
259387.0,0.01,-0.11,-0.97,0.004045,-0.1742,0.98344,-0.049844
259397.0,0.01,-0.09,-0.97,0.004071,-0.174203,0.983452,-0.04958
259407.0,0.0,-0.1,-0.98,0.004143,-0.174187,0.983487,-0.048947
259417.0,0.0,-0.11,-0.99,0.004226,-0.174175,0.983532,-0.048057
259427.0,0.01,-0.09,-1.01,0.004278,-0.174158,0.983598,-0.046743
259437.0,-0.01,-0.09,-1.02,0.004345,-0.174137,0.983654,-0.045622
259447.0,-0.0,-0.09,-1.03,0.004399,-0.174131,0.983687,-0.044934
259457.0,0.01,-0.09,-1.03,0.004371,-0.174139,0.983696,-0.044707
